id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
ed8eb002-467c-4ba0-ba5c-38a68ce0a399-83,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364147426,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
ed8eb002-467c-4ba0-ba5c-38a68ce0a399-83,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364147426,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
ed8eb002-467c-4ba0-ba5c-38a68ce0a399-83,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364147426,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
9b5ee0fb-1544-4d27-b89e-b42940f5f1b7-36,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364148626,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
9b5ee0fb-1544-4d27-b89e-b42940f5f1b7-36,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364148626,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
9b5ee0fb-1544-4d27-b89e-b42940f5f1b7-36,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364148626,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
664b9190-26bb-43c1-a981-26a110d8719b-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364149826,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
664b9190-26bb-43c1-a981-26a110d8719b-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364149826,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
664b9190-26bb-43c1-a981-26a110d8719b-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364149826,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
664b9190-26bb-43c1-a981-26a110d8719b-53,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364151026,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
664b9190-26bb-43c1-a981-26a110d8719b-53,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364151026,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
664b9190-26bb-43c1-a981-26a110d8719b-53,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364151026,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
511cd459-2a28-4b90-8f38-476860595db4-34,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364152226,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
511cd459-2a28-4b90-8f38-476860595db4-34,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364152226,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
511cd459-2a28-4b90-8f38-476860595db4-34,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364152226,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
d8499aa3-5030-45d8-b862-aa3b0e307a07-18,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364153426,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
d8499aa3-5030-45d8-b862-aa3b0e307a07-18,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364153426,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d8499aa3-5030-45d8-b862-aa3b0e307a07-18,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364153426,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
d8499aa3-5030-45d8-b862-aa3b0e307a07-68,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364154626,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
d8499aa3-5030-45d8-b862-aa3b0e307a07-68,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364154626,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
d8499aa3-5030-45d8-b862-aa3b0e307a07-68,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364154626,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
99c8568c-bf5f-4671-8d5e-94c4db89d0f6-35,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364155826,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
99c8568c-bf5f-4671-8d5e-94c4db89d0f6-35,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364155826,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
99c8568c-bf5f-4671-8d5e-94c4db89d0f6-35,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364155826,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
c76fb62d-8d05-424f-b1f2-7e6a49aa29f1-18,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364157026,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
c76fb62d-8d05-424f-b1f2-7e6a49aa29f1-18,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364157026,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
c76fb62d-8d05-424f-b1f2-7e6a49aa29f1-18,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364157026,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
c76fb62d-8d05-424f-b1f2-7e6a49aa29f1-76,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364158226,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
c76fb62d-8d05-424f-b1f2-7e6a49aa29f1-76,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364158226,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
c76fb62d-8d05-424f-b1f2-7e6a49aa29f1-76,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364158226,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
46586c89-d043-4c8b-b796-1999d8c186f1-34,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364159426,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
46586c89-d043-4c8b-b796-1999d8c186f1-34,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364159426,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
46586c89-d043-4c8b-b796-1999d8c186f1-34,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364159426,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
ef2d53f2-18a7-4486-8a84-05846f048609-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364160626,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
ef2d53f2-18a7-4486-8a84-05846f048609-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364160626,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
ef2d53f2-18a7-4486-8a84-05846f048609-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364160626,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
ef2d53f2-18a7-4486-8a84-05846f048609-54,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364161826,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
ef2d53f2-18a7-4486-8a84-05846f048609-54,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364161826,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
ef2d53f2-18a7-4486-8a84-05846f048609-54,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364161826,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
f7bae9ce-8bf6-4238-b927-9c1249f68d33-35,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364163026,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
f7bae9ce-8bf6-4238-b927-9c1249f68d33-35,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364163026,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
f7bae9ce-8bf6-4238-b927-9c1249f68d33-35,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364163026,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
568fd8ea-41cd-4f5b-bb61-88378c0cb208-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364164226,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
568fd8ea-41cd-4f5b-bb61-88378c0cb208-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364164226,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
568fd8ea-41cd-4f5b-bb61-88378c0cb208-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364164226,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
568fd8ea-41cd-4f5b-bb61-88378c0cb208-80,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364165426,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
568fd8ea-41cd-4f5b-bb61-88378c0cb208-80,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364165426,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
568fd8ea-41cd-4f5b-bb61-88378c0cb208-80,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364165426,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
37af5c38-2ae2-4c32-b9e0-7a4c8b9ecb3f-36,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364166626,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
37af5c38-2ae2-4c32-b9e0-7a4c8b9ecb3f-36,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364166626,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
37af5c38-2ae2-4c32-b9e0-7a4c8b9ecb3f-36,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364166626,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
49285674-49d9-47d3-be9f-b9ea2215ec8c-29,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364167826,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
49285674-49d9-47d3-be9f-b9ea2215ec8c-29,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364167826,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
49285674-49d9-47d3-be9f-b9ea2215ec8c-29,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364167826,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
49285674-49d9-47d3-be9f-b9ea2215ec8c-101,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364169026,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
49285674-49d9-47d3-be9f-b9ea2215ec8c-101,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364169026,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
49285674-49d9-47d3-be9f-b9ea2215ec8c-101,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364169026,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
e1f44540-e99c-401a-80c4-123c88edc761-44,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364170226,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
e1f44540-e99c-401a-80c4-123c88edc761-44,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364170226,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
e1f44540-e99c-401a-80c4-123c88edc761-44,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364170226,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
08e16c80-a4ed-4d26-b14d-c972e617199d-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364171426,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
08e16c80-a4ed-4d26-b14d-c972e617199d-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364171426,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
08e16c80-a4ed-4d26-b14d-c972e617199d-25,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364171426,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
08e16c80-a4ed-4d26-b14d-c972e617199d-68,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364172626,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
08e16c80-a4ed-4d26-b14d-c972e617199d-68,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364172626,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
08e16c80-a4ed-4d26-b14d-c972e617199d-68,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364172626,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
7aac9e4a-4bc6-4274-9e85-773d5ea294c1-45,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364173826,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
7aac9e4a-4bc6-4274-9e85-773d5ea294c1-45,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364173826,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
7aac9e4a-4bc6-4274-9e85-773d5ea294c1-45,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364173826,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
fa4e3e6b-da2e-4d2a-9c69-8e508f145da1-31,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364175026,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
fa4e3e6b-da2e-4d2a-9c69-8e508f145da1-31,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364175026,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
fa4e3e6b-da2e-4d2a-9c69-8e508f145da1-31,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364175026,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
fa4e3e6b-da2e-4d2a-9c69-8e508f145da1-86,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364176226,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
fa4e3e6b-da2e-4d2a-9c69-8e508f145da1-86,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364176226,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
fa4e3e6b-da2e-4d2a-9c69-8e508f145da1-86,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364176226,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
2f7ffc46-4c97-4c33-9a0a-9ce87479f1fa-48,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364177426,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
2f7ffc46-4c97-4c33-9a0a-9ce87479f1fa-48,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364177426,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
2f7ffc46-4c97-4c33-9a0a-9ce87479f1fa-48,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364177426,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
4e6f7196-1d06-40bb-bf40-1f766da7ed18-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364178626,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
4e6f7196-1d06-40bb-bf40-1f766da7ed18-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364178626,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
4e6f7196-1d06-40bb-bf40-1f766da7ed18-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364178626,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
4e6f7196-1d06-40bb-bf40-1f766da7ed18-60,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364179826,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
4e6f7196-1d06-40bb-bf40-1f766da7ed18-60,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364179826,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
4e6f7196-1d06-40bb-bf40-1f766da7ed18-60,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364179826,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
640faca8-8ca8-4e59-b2cc-211575e8ab9b-40,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364181026,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
640faca8-8ca8-4e59-b2cc-211575e8ab9b-40,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364181026,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
640faca8-8ca8-4e59-b2cc-211575e8ab9b-40,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364181026,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
3353ade0-cc12-440c-8c6f-0ef53bdf1413-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364182226,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
3353ade0-cc12-440c-8c6f-0ef53bdf1413-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364182226,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
3353ade0-cc12-440c-8c6f-0ef53bdf1413-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364182226,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
3353ade0-cc12-440c-8c6f-0ef53bdf1413-64,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364183426,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
3353ade0-cc12-440c-8c6f-0ef53bdf1413-64,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364183426,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
3353ade0-cc12-440c-8c6f-0ef53bdf1413-64,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364183426,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
544ebd0c-60df-4465-9e02-ba636f35e82a-46,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364184626,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
544ebd0c-60df-4465-9e02-ba636f35e82a-46,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364184626,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
544ebd0c-60df-4465-9e02-ba636f35e82a-46,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364184626,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
a0d8abc7-945b-4925-93b2-a9bb2e496168-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364185826,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
a0d8abc7-945b-4925-93b2-a9bb2e496168-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364185826,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0d8abc7-945b-4925-93b2-a9bb2e496168-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364185826,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
a0d8abc7-945b-4925-93b2-a9bb2e496168-69,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364187026,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,11,2,2,com.google.android.apps.paco.PAM,com.google.android.apps.paco
a0d8abc7-945b-4925-93b2-a9bb2e496168-69,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364187026,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
a0d8abc7-945b-4925-93b2-a9bb2e496168-69,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1364187026,org.bewellapp.dashBoardActivity,org.bewellapp,6,1,1,org.bewellapp.dashBoardActivity,org.bewellapp
